title,company,salary,technical_skill,location,image_url,job_url,cluster
programer/ system engineer,amela,Negotiable,spring ci sql struts php java net,Vietnam,https://nodeflair.com/api/v2/companies/13330.png,https://nodeflair.com/jobs/amela-programer-system-engineer-188547?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
backend developer (nodejs),finviet,Negotiable,react websockets rest nodejs javascript git api activemq,Vietnam,https://nodeflair.com/api/v2/companies/13028.png,https://nodeflair.com/jobs/finviet-backend-developer-nodejs-188555?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
junior security engineer,smartosc,Negotiable,kafka mysql sonarqube api postgresql graphql,Vietnam,https://nodeflair.com/api/v2/companies/8024.png,https://nodeflair.com/jobs/smartosc-junior-security-engineer-188561?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
senior java developer,techcombank,Negotiable,spring python sql git c api java,Vietnam,https://nodeflair.com/api/v2/companies/8467.png,https://nodeflair.com/jobs/techcombank-senior-java-developer-188540?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
devops engineer (senior/intermediate),employment hero,Negotiable,sentry ruby typescript aws play python kubernetes docker datadog go,Vietnam,https://nodeflair.com/api/v2/companies/10841.png,https://nodeflair.com/jobs/employment-hero-devops-engineer-senior-intermediate-188539?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
back-end engineer,braintrust,Negotiable,grpc ci rest sql python kubernetes docker rust ethereum api grafana go prometheus postgresql,Vietnam,https://nodeflair.com/api/v2/companies/16061.png,https://nodeflair.com/jobs/braintrust-back-end-engineer-188537?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
senior node.js developer,32co,Negotiable,aws mongodb nodejs typescript,Vietnam,https://nodeflair.com/assets/profile_company_logo-1aab7c318bc3cc3c7250c94db4c9186b1f435d1ecc946297dbc6f465b720f6cd.png,https://nodeflair.com/jobs/32co-senior-node-js-developer-188535?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
fresher software engineer (game project),inspire lab,Negotiable,java c# typescript,Vietnam,https://nodeflair.com/api/v2/companies/7447.png,https://nodeflair.com/jobs/inspire-lab-fresher-software-engineer-game-project-188533?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
qa automation engineer,evizi,Negotiable,react typescript python sql angular selenium linux shell javascript gauge java cypress cucumber,Vietnam,https://nodeflair.com/api/v2/companies/18002.png,https://nodeflair.com/jobs/evizi-qa-automation-engineer-188532?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
fresher tester,lp technology,Negotiable,testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/11705.png,https://nodeflair.com/jobs/lp-technology-fresher-tester-188560?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
senior blockchain developer,amela,Negotiable,react play nodejs native ethereum java,Vietnam,https://nodeflair.com/api/v2/companies/13330.png,https://nodeflair.com/jobs/amela-senior-blockchain-developer-188549?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,8
fullstack developer (asp.net mvc),nichietsu vietnam,Negotiable,mvc react rest orm nodejs css api aspnet net graphql,Vietnam,https://nodeflair.com/api/v2/companies/10008.png,https://nodeflair.com/jobs/nichietsu-vietnam-fullstack-developer-asp-net-mvc-188531?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
nodejs developer ($2k-$3k),fpt,Negotiable,vuejs typescript nodejs docker git postgresql mongodb,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-nodejs-developer-2k-3k-188530?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
ruby on rails developer,diksha teknologies,Negotiable,ruby aurora aws rest sass on docker javascript git css api rails,Vietnam,https://nodeflair.com/api/v2/companies/17484.png,https://nodeflair.com/jobs/diksha-teknologies-ruby-on-rails-developer-188529?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
frontend developer (reactjs+react native),cmc global,Negotiable,react scss babel hooks javascript css html native api jest yarn npm webpack storybook,Vietnam,https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-frontend-developer-reactjs-react-native-188528?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
blockchain developer,ftech,Negotiable,mvc react oop aws rest mongodb nodejs javascript docker git mysql api azure ubuntu,Vietnam,https://nodeflair.com/api/v2/companies/8449.png,https://nodeflair.com/jobs/ftech-blockchain-developer-188545?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
data analyst,fpt,Negotiable,python microsoft sql,Vietnam,https://nodeflair.com/api/v2/companies/723.png,https://nodeflair.com/jobs/fpt-data-analyst-188552?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
ios developer,gft technologies,Negotiable,fastlane ci figma rest play mvvm git c api swift ios json objective rxswift,Vietnam,https://nodeflair.com/api/v2/companies/1059.png,https://nodeflair.com/jobs/gft-technologies-ios-developer-188427?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
devops engineer,ekotek,Negotiable,nosql kubernetes cloud docker postgresql google ci ecs ansible azure aws python sql mysql terraform powershell linux shell unix,Vietnam,https://nodeflair.com/api/v2/companies/22052.png,https://nodeflair.com/jobs/ekotek-devops-engineer-188426?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
senior devops engineer,ninety eight,Negotiable,vault kubernetes docker eks ec2 go vpc sqs ci sap ecs sns hashicorp container ansible aws python s3 rds amazon terraform linux packer,Vietnam,https://nodeflair.com/api/v2/companies/22050.png,https://nodeflair.com/jobs/ninety-eight-senior-devops-engineer-188425?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
frontend developer,fulltime,Negotiable,nextjs react typescript rest css git api,Vietnam,https://nodeflair.com/assets/profile_company_logo-1aab7c318bc3cc3c7250c94db4c9186b1f435d1ecc946297dbc6f465b720f6cd.png,https://nodeflair.com/jobs/fulltime-frontend-developer-188424?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
back end developer,bin corporation,Negotiable,mvc laravel ajax cloudfront cloudflare http oop wordpress css git stripe sql s3 javascript mysql html amazon bootstrap jquery php,Vietnam,https://nodeflair.com/api/v2/companies/9218.png,https://nodeflair.com/jobs/bin-corporation-back-end-developer-188422?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
senior mobile engineer (react native/ionic),hitachi digital services,Negotiable,mvp mvvm studio css c java objective ionic javascript hooks html kotlin ios bootstrap react android xcode native pwa,Vietnam,https://nodeflair.com/api/v2/companies/21112.png,https://nodeflair.com/jobs/hitachi-digital-services-senior-mobile-engineer-react-native-ionic-188421?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
senior php developer (remote),metadata solutions,Negotiable,aws sprint laravel javascript git php mysql api postgresql,Vietnam,https://nodeflair.com/api/v2/companies/11146.png,https://nodeflair.com/jobs/metadata-solutions-senior-php-developer-remote-188420?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
nodejs developer,lotte data communication,Negotiable,nosql mariadb rest sql nodejs mysql api graphql,Vietnam,https://nodeflair.com/api/v2/companies/7771.png,https://nodeflair.com/jobs/lotte-data-communication-nodejs-developer-188418?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
devops engineer,eastgate software,Negotiable,google ci script aws microsoft cloud docker shell sonarqube azure cloudflare,Vietnam,https://nodeflair.com/api/v2/companies/13782.png,https://nodeflair.com/jobs/eastgate-software-devops-engineer-188417?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
"software engineer, defi metrics",braintrust,Negotiable,grpc graph aws rpc kubernetes api postgresql go graphql,Vietnam,https://nodeflair.com/api/v2/companies/16061.png,https://nodeflair.com/jobs/braintrust-software-engineer-defi-metrics-188416?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
intern web developer (nodejs/ruby),pixta,Negotiable,mvc ruby react on rails,Vietnam,https://nodeflair.com/api/v2/companies/11966.png,https://nodeflair.com/jobs/pixta-intern-web-developer-nodejs-ruby-188503?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
manual tester (tiếng nhật n2),tinhvan group,Negotiable,testing qc qa,Vietnam,https://nodeflair.com/api/v2/companies/11818.png,https://nodeflair.com/jobs/tinhvan-group-manual-tester-ti-ng-nh-t-n2-188477?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,3
ios developer,new ez vietnam,Negotiable,mvc oop mvp fabric sdk mvvm xcode ios,Vietnam,https://nodeflair.com/api/v2/companies/13299.png,https://nodeflair.com/jobs/new-ez-vietnam-ios-developer-188507?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
senior mobile developer (flutter),home credit,Negotiable,firebase soap flutter,Vietnam,https://nodeflair.com/api/v2/companies/12555.png,https://nodeflair.com/jobs/home-credit-senior-mobile-developer-flutter-188411?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
full stack engineer,wati,Negotiable,react ci jenkins rest kubernetes nodejs docker css git html api,Vietnam,https://nodeflair.com/api/v2/companies/18420.png,https://nodeflair.com/jobs/wati-full-stack-engineer-188410?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
reactjs engineer,haravan,Negotiable,mobx cloud es5 google ci sass tdd css git redis azure mongodb elasticsearch typescript gitlab core javascript hooks mocha mysql html eslint cypress jasmine react enzyme oracle native jest net jslint,Vietnam,https://nodeflair.com/api/v2/companies/14842.png,https://nodeflair.com/jobs/haravan-reactjs-engineer-188409?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
full stack developer,pito,Negotiable,queue nextjs message react essage typescript rest play nodejs laravel docker mysql php redis api go rabbitmq,Vietnam,https://nodeflair.com/api/v2/companies/21412.png,https://nodeflair.com/jobs/pito-full-stack-developer-188408?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
back end developer,lf global tech,Negotiable,ci nodejs git mysql postgresql iis flow,Vietnam,https://nodeflair.com/api/v2/companies/7727.png,https://nodeflair.com/jobs/lf-global-tech-back-end-developer-188407?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
"engineer, fullstack",hex trust,Negotiable,nosql react google ci typescript aws python sql angular nodejs cloud javascript r azure,Vietnam,https://nodeflair.com/api/v2/companies/5511.png,https://nodeflair.com/jobs/hex-trust-engineer-fullstack-188406?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
mobile application developer,dragontail,Negotiable,react vuejs typescript rest sql angular nodejs android javascript native api go ios,Vietnam,https://nodeflair.com/api/v2/companies/22029.png,https://nodeflair.com/jobs/dragontail-mobile-application-developer-188404?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
backend developer nodejs (nestjs),xipat,Negotiable,typescript nodejs git mysql api graphql bitbucket,Vietnam,https://nodeflair.com/api/v2/companies/12481.png,https://nodeflair.com/jobs/xipat-backend-developer-nodejs-nestjs-188508?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,7
java- software developer,luxoft,Negotiable,j2ee mvc jquery javascript css html jms jsf java jsp flow,Vietnam,https://nodeflair.com/api/v2/companies/358.png,https://nodeflair.com/jobs/luxoft-java-software-developer-188402?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
software qa engineer,wizeline,Negotiable,ci script aws jenkins python selenium linux shell git appium javascript api jmeter java c#,Vietnam,https://nodeflair.com/api/v2/companies/14891.png,https://nodeflair.com/jobs/wizeline-software-qa-engineer-188401?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
system admin (junior),metaway holdings,Negotiable,ci nexus jenkins python linux docker go java,Vietnam,https://nodeflair.com/api/v2/companies/9099.png,https://nodeflair.com/jobs/metaway-holdings-system-admin-junior-188479?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
developer - blockchain,ftech,Negotiable,rust html ethereum javascript,Vietnam,https://nodeflair.com/api/v2/companies/8449.png,https://nodeflair.com/jobs/ftech-developer-blockchain-188482?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
"fullstack developer (.net, angular)",cmc global,Negotiable,typescript sql angular nodejs css git strategy html api redis go c# azure bootstrap,Vietnam,https://nodeflair.com/api/v2/companies/8126.png,https://nodeflair.com/jobs/cmc-global-fullstack-developer-net-angular-188262?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
back end developer,flipjungle,Negotiable,nosql ci graph aws microsoft sql python api flask django,Vietnam,https://nodeflair.com/api/v2/companies/21680.png,https://nodeflair.com/jobs/flipjungle-back-end-developer-188261?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,5
senior software engineer,kingit,Negotiable,mvc java xamarin ci mode core android tdd javascript git mssql aspnet net ios studio visual,Vietnam,https://nodeflair.com/api/v2/companies/22013.png,https://nodeflair.com/jobs/kingit-senior-software-engineer-188260?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,1
full stack engineer with a passion for generative ai applications,oxalus,Negotiable,mvp python tensorflow pytorch api,Vietnam,https://nodeflair.com/api/v2/companies/22012.png,https://nodeflair.com/jobs/oxalus-full-stack-engineer-with-a-passion-for-generative-ai-applications-188259?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,6
junior developer,flinters vietnam,Negotiable,ruby react vuejs mvp javascript angularjs tdd css php html scala java c#,Vietnam,https://nodeflair.com/api/v2/companies/13322.png,https://nodeflair.com/jobs/flinters-vietnam-junior-developer-188258?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,4
middle/senior react native engineer,orient software,Negotiable,react es6 typescript rest android javascript git native api ios azure,Vietnam,https://nodeflair.com/api/v2/companies/2011.png,https://nodeflair.com/jobs/orient-software-middle-senior-react-native-engineer-188256?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,2
devops engineer,sharesource,Negotiable,windows microsoft splunk mssql postgresql server ansible activemq bash azure iis apache aws xml python mysql scripting yaml terraform rabbitmq powershell linux json,Vietnam,https://nodeflair.com/api/v2/companies/9505.png,https://nodeflair.com/jobs/sharesource-devops-engineer-188254?itm_campaign=job_search&itm_medium=listing&itm_source=nodeflair_jobs,0
